modern and,0.0009074833
mins to,0.0009074833
min to,0.0009074833
mien and,0.0009074833
menus and,0.0009074833
meats and,0.0009074833
mango and,0.0009074833
manager and,0.0009074833
making a,0.0009074833
lamb and,0.0009074833
kids and,0.0009074833
interesting and,0.0009074833
including a,0.0009074833
hotel and,0.0009074833
hostess and,0.0009074833
heat and,0.0009074833
hate it,0.0009074833
greeted by the,0.0009074833
greeted and,0.0009074833
gf and,0.0009074833
generous and,0.0009074833
fruit and,0.0009074833
flavorless and,0.0009074833
finished it,0.0009074833
fat and,0.0009074833
face and,0.0009074833
expected to,0.0009074833
evening and,0.0009074833
english and,0.0009074833
eggs and,0.0009074833
dirty and,0.0009074833
daughter and,0.0009074833
dark and,0.0009074833
creamy and,0.0009074833
counter to,0.0009074833
consistent and,0.0009074833
complex and,0.0009074833
complain about the,0.0009074833
cocktails and,0.0009074833
cilantro and,0.0009074833
chops and,0.0009074833
chips and,0.0009074833
cheese and,0.0009074833
celery and,0.0009074833
casual and,0.0009074833
called it,0.0009074833
cabbage and,0.0009074833
brother and,0.0009074833
bring a,0.0009074833
bright and,0.0009074833
breading and,0.0009074833
booths and,0.0009074833
batter and,0.0009074833
afternoon and,0.0009074833
accommodating and,0.0009074833
disappointed in,0.0009064664
the chicken chow mein and,0.0009063869
yesterday i,0.0009056336
wrong with the,0.0009056336
water to,0.0009056336
town and,0.0009056336
tonight was,0.0009056336
thought to,0.0009056336
things that i,0.0009056336
thing that i,0.0009056336
sweet and sour and,0.0009056336
supposed to be a,0.0009056336
staff is very friendly and,0.0009056336
special is a,0.0009056336
soup was really,0.0009056336
soup is really,0.0009056336
soup i,0.0009056336
shrimp i,0.0009056336
served a,0.0009056336
sauce was a,0.0009056336
sauce it,0.0009056336
rolls i,0.0009056336
rice was really,0.0009056336
rice i,0.0009056336
restaurant was very,0.0009056336
restaurant on the,0.0009056336
restaurant and we,0.0009056336
restaurant and they,0.0009056336
recommend a,0.0009056336
rangoon was,0.0009056336
quality was,0.0009056336
prices are great and,0.0009056336
portions for the,0.0009056336
pork to,0.0009056336
plate was,0.0009056336
plate and,0.0009056336
place on the,0.0009056336
panda and,0.0009056336
owner is a,0.0009056336
order the same,0.0009056336
offer the,0.0009056336
noodles and it was,0.0009056336
noodles and it,0.0009056336
night for the,0.0009056336
mom and i,0.0009056336
mein was very,0.0009056336
mein to,0.0009056336
manager was,0.0009056336
lunch was,0.0009056336
gave it to,0.0009056336
fun was,0.0009056336
friendly and very,0.0009056336
friendly and i,0.0009056336
food was still,0.0009056336
food was excellent and,0.0009056336
food to come,0.0009056336
food this is the,0.0009056336
food it was,0.0009056336
food is excellent and,0.0009056336
food is better,0.0009056336
food i had,0.0009056336
food and this,0.0009056336
food and it was,0.0009056336
fact that i,0.0009056336
express is a,0.0009056336
expect the,0.0009056336
dish with a,0.0009056336
dish which was,0.0009056336
dish that was,0.0009056336
dish that i,0.0009056336
dish of,0.0009056336
dish i have,0.0009056336
dish a,0.0009056336
delivery was,0.0009056336
delivery and they,0.0009056336
decided to try the,0.0009056336
craving the,0.0009056336
clean and the food,0.0009056336
chinese to,0.0009056336
chinese in the area,0.0009056336
chicken we,0.0009056336
chicken was just,0.0009056336
chicken this,0.0009056336
chicken that was,0.0009056336
chicken it,0.0009056336
chicken is good,0.0009056336
chicken and was,0.0009056336
chef was,0.0009056336
bit to,0.0009056336
beef to,0.0009056336
beef and it,0.0009056336
beef and broccoli was,0.0009056336
arrived at the,0.0009056336
advantage of the,0.0009056336
the green onion,0.0008994542
the bok choy,0.0008994542
wasn't impressed,0.0008989368
sauce is,0.0008951370
meal was,0.0008951370
cheap and,0.0008951370
area and,0.0008951370
years and,0.0008934782
things on the,0.0008934782
tax and,0.0008934144
tangy and,0.0008934144
size is,0.0008934144
shared a,0.0008934144
seasoned and,0.0008934144
miles to,0.0008934144
leaves a,0.0008934144
knew it,0.0008934144
hope to,0.0008934144
flavors of,0.0008934144
cut it,0.0008934144
choose to,0.0008934144
brought me a,0.0008934144
bites and,0.0008934144
reason we,0.0008917087
knew we,0.0008917087
home made and,0.0008917087
chinatown in,0.0008917087
places to,0.0008903107
soup is very,0.0008900411
shrimp is,0.0008900411
service was so,0.0008900411
sauce which was,0.0008900411
restaurant that i,0.0008900411
place to take,0.0008900411
pay for it,0.0008900411
options in the,0.0008900411
food and this place,0.0008900411
filling was,0.0008900411
fact that we,0.0008900411
dishes to,0.0008900411
the vegetable fried,0.0008886320
the steamed rice,0.0008886320
the pork lo,0.0008886320
the noodle soups,0.0008886320
the crab puff,0.0008886320
the brown rice,0.0008886320
the beef noodle soup and,0.0008886320
the beef chow fun and,0.0008886320
of sweet and sour sauce,0.0008886320
and sweet and sour chicken,0.0008886320
and shrimp fried,0.0008886320
prices and,0.0008886195
chicken had,0.0008886195
than most places,0.0008876176
should have gone,0.0008876176
right next,0.0008876176
never had anything,0.0008876176
definitely be ordering from,0.0008876176
came out quickly,0.0008876176
waiting for a,0.0008852149
rice is really,0.0008852149
menu is not,0.0008852149
prices are very,0.0008793022
by name,0.0008791867
the hot pots,0.0008760056
and friendly staff,0.0008760056
high and,0.0008754512
the veggie fried,0.0008737667
the price point,0.0008737667
the peanut noodles,0.0008737667
would def,0.0008681409
our reservation,0.0008681409
here numerous,0.0008681409
the red bean,0.0008626140
the lo mien,0.0008626140
the fish tanks,0.0008626140
taste like it,0.0008550324
wife had the,0.0008545879
water and,0.0008545879
watching the,0.0008545879
wanted a,0.0008545879
told the,0.0008545879
times i,0.0008545879
tasty and the,0.0008545879
sushi and,0.0008545879
staff and,0.0008545879
specials and,0.0008545879
size was,0.0008545879
sitting in the,0.0008545879
shared the,0.0008545879
seafood and,0.0008545879
sauce that was,0.0008545879
rice and the,0.0008545879
reasonable and the,0.0008545879
price for the,0.0008545879
possibly the,0.0008545879
portion of the,0.0008545879
minutes and,0.0008545879
mein and the,0.0008545879
meat in the,0.0008545879
meal was the,0.0008545879
loves the,0.0008545879
looked at the,0.0008545879
leave the,0.0008545879
inside of the,0.0008545879
husband had the,0.0008545879
happy with the,0.0008545879
guess i,0.0008545879
food that i,0.0008545879
food for the,0.0008545879
food and the service,0.0008545879
flavor and the,0.0008545879
fish and,0.0008545879
feel like i,0.0008545879
fast and the food,0.0008545879
excellent and the,0.0008545879
eggplant was,0.0008545879
decor was,0.0008545879
decided on the,0.0008545879
complaint is that the,0.0008545879
close to the,0.0008545879
chose the,0.0008545879
chicken is the best,0.0008545879
chicken and my,0.0008545879
beef was very,0.0008545879
avoid the,0.0008545879
asked to,0.0008545879
asked the,0.0008545879
asked for the,0.0008545879
amazing and,0.0008545879
addition to the,0.0008545879
was great,0.0008520939
the table,0.0008520939
the portions,0.0008520939
the place,0.0008520939
the chicken,0.0008520939
i ordered the,0.0008520939
i love this,0.0008520939
you are looking,0.0008489272
years i've,0.0008482514
dishes i've,0.0008482514
dish i've,0.0008482514
wanted to like,0.0008472935
is pretty decent,0.0008464400
in chili sauce,0.0008464400
tasteless and,0.0008423686
simple and,0.0008423686
oily and,0.0008423686
mushy and,0.0008423686
hands down the,0.0008423686
carrots and,0.0008423686
ambiance and,0.0008423686
sweet for,0.0008411880
stars in,0.0008411880
soup on,0.0008411880
service on,0.0008411880
restaurants for,0.0008411880
quality in,0.0008411880
quality for,0.0008411880
place our,0.0008411880
place one,0.0008411880
nice with,0.0008411880
minutes in,0.0008411880
love my,0.0008411880
hot but,0.0008411880
great at,0.0008411880
fresh for,0.0008411880
food after,0.0008411880
favorite in,0.0008411880
eat this,0.0008411880
delivery in,0.0008411880
delicious with,0.0008411880
chicken also,0.0008411880
beef are,0.0008411880
visit to,0.0008405190
times a,0.0008405190
things to,0.0008405190
taste was,0.0008405190
taste and,0.0008405190
stick to the,0.0008405190
soup and it was,0.0008405190
soup and it,0.0008405190
service was really,0.0008405190
rice and a,0.0008405190
phone was,0.0008405190
owner was,0.0008405190
ordered it,0.0008405190
inside and,0.0008405190
guy was,0.0008405190
food was great and,0.0008405190
food was delicious and,0.0008405190
food this is the place,0.0008405190
food is delicious and,0.0008405190
experience was,0.0008405190
eating it,0.0008405190
decent and,0.0008405190
chicken was very,0.0008405190
care for the,0.0008405190
called to,0.0008405190
beef and it was,0.0008405190
beat the,0.0008405190
authentic and,0.0008405190
ambiance was,0.0008405190
watch the,0.0008376144
walked in and,0.0008376144
tofu was,0.0008376144
times in the,0.0008376144
started with the,0.0008376144
soup and the,0.0008376144
read the,0.0008376144
including the,0.0008376144
half the,0.0008376144
dishes on the,0.0008376144
delicious and the,0.0008376144
compared to the,0.0008376144
good authentic chinese,0.0008372951
the great,0.0008358793
one of the,0.0008329947
in the middle,0.0008329947
been here a few times,0.0008285961
told me it,0.0008282998
pleasant and,0.0008282998
needed a,0.0008282998
cook it,0.0008282998
sushi was,0.0008249265
the shanghai dumplings,0.0008238008
wait for a,0.0008235455
small and,0.0008235455
service is great and,0.0008235455
portions and,0.0008235455
place in the,0.0008235455
fun and,0.0008235455
food was fresh and,0.0008235455
food is great and,0.0008235455
food for the price,0.0008235455
delivery and,0.0008235455
atmosphere was,0.0008235455
has gotten,0.0008216677
getting better,0.0008216677
food didn't,0.0008201031
thing to,0.0008201002
pretty good and,0.0008201002
location and,0.0008201002
we received,0.0008171964
i walked,0.0008171964
i noticed,0.0008171964
the wall joint,0.0008170452
our waiter was very,0.0008151642
you bite,0.0008143806
to pay the,0.0008143806
to deal,0.0008143806
the soup of,0.0008143806
the service was a,0.0008143806
the restaurant to,0.0008143806
the price i,0.0008143806
the menu for,0.0008143806
the food we,0.0008143806
the food there,0.0008143806
the food out,0.0008143806
that type,0.0008143806
over priced and,0.0008143806
other places and,0.0008143806
not bland,0.0008143806
no rice,0.0008143806
my sweet and sour,0.0008143806
my hot and,0.0008143806
like shrimp,0.0008143806
is real,0.0008143806
i pretty much,0.0008143806
i guess the,0.0008143806
i decided i,0.0008143806
few years and,0.0008143806
best chinese food that,0.0008143806
as sweet,0.0008143806
as friendly,0.0008143806
as fast,0.0008143806
are times,0.0008143806
and wow,0.0008143806
and told me,0.0008143806
and tasty and,0.0008143806
and reminded me,0.0008143806
and making,0.0008143806
and dine in,0.0008143806
and craving,0.0008143806
a super,0.0008143806
a cantonese,0.0008143806
delivered to,0.0008127073
vegas and,0.0008079530
coming to,0.0008079530
not impressed,0.0008058989
my friend's,0.0008058989
your chinese,0.0008030831
with nice,0.0008030831
was simple,0.0008030831
this place got,0.0008030831
this place even,0.0008030831
their sauce,0.0008030831
their restaurant,0.0008030831
that serve,0.0008030831
so clean,0.0008030831
right place,0.0008030831
or noodles,0.0008030831
on eating,0.0008030831
not prepared,0.0008030831
not coming,0.0008030831
little chinese,0.0008030831
like hot,0.0008030831
like egg,0.0008030831
it's hot,0.0008030831
best chinese food we,0.0008030831
are worth,0.0008030831
also order,0.0008030831
a chinese take out,0.0008030831
a chinese take,0.0008030831
they give you,0.0008015806
and singapore noodles,0.0008015302
for chinese takeout,0.0007984819
the general tso,0.0007979899
many places,0.0007915058
doesn't taste,0.0007915058
any issues,0.0007915058
always fresh,0.0007915058
were quickly,0.0007886900
so greasy,0.0007886900
really small,0.0007886900
really big,0.0007886900
or family,0.0007886900
one table,0.0007886900
on coming,0.0007886900
just kind,0.0007886900
always ordered,0.0007886900
am not a fan,0.0007839692
the ordering process,0.0007831247
get what you pay,0.0007817451
spicy but,0.0007760734
my brother,0.0007750870
on a friday night,0.0007737085
tofu for,0.0007726688
specials in,0.0007726688
recommend for,0.0007726688
place which,0.0007726688
night for,0.0007726688
great here,0.0007726688
food ever,0.0007726688
dinner that,0.0007726688
and pepper chicken,0.0007677868
the spring roll,0.0007624298
the spicy tuna,0.0007624298
of brown rice,0.0007624298
the sf bay,0.0007591767
the lan zhou,0.0007591767
taste or,0.0007580485
restaurant ever,0.0007580485
over the phone,0.0007569570
between the two,0.0007569570
vegas but,0.0007568943
things for,0.0007568943
taste but,0.0007568943
table but,0.0007568943
sauce just,0.0007568943
sauce at,0.0007568943
rolls but,0.0007568943
restaurant just,0.0007568943
restaurant if,0.0007568943
restaurant here,0.0007568943
price they,0.0007568943
portions that,0.0007568943
pork are,0.0007568943
places with,0.0007568943
place your,0.0007568943
place only,0.0007568943
place more,0.0007568943
place got,0.0007568943
ordered at,0.0007568943
order there,0.0007568943
order just,0.0007568943
order if,0.0007568943
noodles so,0.0007568943
home with,0.0007568943
friendly but,0.0007568943
fresh but,0.0007568943
food before,0.0007568943
fast with,0.0007568943
egg on,0.0007568943
dishes had,0.0007568943
your meal,0.0007548916
isn't bad,0.0007548916
didn't feel,0.0007548916
the pork belly,0.0007500318
the orange sauce,0.0007500318
the menu items,0.0007500318
the main dish,0.0007500318
the hot tea,0.0007500318
the happy hour,0.0007500318
the fried wontons,0.0007500318
the fried dumplings,0.0007500318
the chinese broccoli,0.0007500318
the chicken lettuce,0.0007500318
and bbq pork,0.0007500318
only chinese restaurant,0.0007485160
the won tons,0.0007481363
would have,0.0007446816
in the mood,0.0007446816
you paid,0.0007430692
with string,0.0007430692
with peas,0.0007430692
with lemon,0.0007430692
was spectacular,0.0007430692
was closer,0.0007430692
they knew,0.0007430692
it serves,0.0007430692
i love how,0.0007430692
you would expect,0.0007428882
we were greeted,0.0007428882
next to us,0.0007428882
i've never had a bad,0.0007428882
i'm not a huge fan,0.0007428882
had in a long time,0.0007428882
had been sitting,0.0007428882
as it gets,0.0007428882
amount of spice,0.0007428882
non chain,0.0007415255
do not expect,0.0007366226
could use a little,0.0007366226
place didn't,0.0007358094
old school chinese,0.0007324751
with dried,0.0007317717
we called in,0.0007317717
was sold,0.0007317717
was curious,0.0007317717
was covered in,0.0007317717
this week and,0.0007317717
this hole,0.0007317717
they sold,0.0007317717
they recently,0.0007317717
they include,0.0007317717
that takes,0.0007317717
my share,0.0007317717
my mouth is,0.0007317717
my girl,0.0007317717
my folks,0.0007317717
it appeared,0.0007317717
is incredibly,0.0007317717
is awful,0.0007317717
in mins,0.0007317717
in fountain,0.0007317717
in cash,0.0007317717
for desert,0.0007317717
for carry,0.0007317717
definitely recommend it,0.0007317717
are happy to,0.0007317717
we were seated immediately,0.0007263618
on a saturday afternoon,0.0007263618
i'm a huge fan,0.0007263618
with tip,0.0007253142
with sesame,0.0007253142
with bbq,0.0007253142
to order and,0.0007253142
this restaurant and,0.0007253142
and prices are,0.0007253142
many different,0.0007239546
a small portion,0.0007226023
we paid for,0.0007191212
this place a star,0.0007191212
so worth it,0.0007191212
my son had,0.0007191212
my fortune,0.0007191212
is slightly,0.0007191212
i added some,0.0007191212
a smile on,0.0007191212
a dish that,0.0007191212
a book,0.0007191212
don't get me,0.0007185362
wouldn't eat,0.0007173787
w rice,0.0007173787
very unique,0.0007173787
very typical,0.0007173787
very traditional,0.0007173787
very pleasantly,0.0007173787
very hungry,0.0007173787
very chewy,0.0007173787
two small,0.0007173787
their peking,0.0007173787
their lo,0.0007173787
some yummy,0.0007173787
some sushi,0.0007173787
some salt,0.0007173787
some chili,0.0007173787
some change,0.0007173787
some appetizers,0.0007173787
said minutes,0.0007173787
really feel,0.0007173787
really craving,0.0007173787
other veggies,0.0007173787
or manager,0.0007173787
one waitress,0.0007173787
one visit,0.0007173787
one hand,0.0007173787
not including,0.0007173787
no extra,0.0007173787
new restaurants,0.0007173787
like driving,0.0007173787
just looked,0.0007173787
just add,0.0007173787
it's quick,0.0007173787
it's open,0.0007173787
i've enjoyed,0.0007173787
i'd eat,0.0007173787
here anymore,0.0007173787
her meal,0.0007173787
good number,0.0007173787
go inside,0.0007173787
each order,0.0007173787
don't live,0.0007173787
can't recommend,0.0007173787
both love,0.0007173787
best wonton,0.0007173787
best meals,0.0007173787
been cooked,0.0007173787
be shared,0.0007173787
at jade,0.0007173787
always happy,0.0007173787
always feel,0.0007173787
always enjoyed,0.0007173787
also super,0.0007173787
about pm,0.0007173787
should have,0.0007161268
right in front,0.0007143334
with generous,0.0007140168
with flavor,0.0007140168
was walking,0.0007140168
to order from here,0.0007140168
to love this place,0.0007140168
this visit,0.0007140168
this neighborhood,0.0007140168
they open,0.0007140168
their soup,0.0007140168
only order,0.0007140168
of food they,0.0007140168
not ready,0.0007140168
not expensive,0.0007140168
my craving,0.0007140168
in spicy,0.0007140168
in soy,0.0007140168
good food for,0.0007140168
get soup,0.0007140168
for late,0.0007140168
for chinese in,0.0007140168
at noodle,0.0007140168
are tasty,0.0007140168
a meal in,0.0007140168
the star rating,0.0007124639
the iced tea,0.0007124639
was pretty busy,0.0007112186
the wrong thing,0.0007112186
the tasting menu,0.0007112186
the szechwan beef,0.0007112186
the spicy eggplant,0.0007112186
the rest home,0.0007112186
the price tag,0.0007112186
the pork fried rice is,0.0007112186
the hunan beef,0.0007112186
the house chow,0.0007112186
the honey chicken,0.0007112186
the egg foo young was,0.0007112186
the dinner menu,0.0007112186
the crab angels,0.0007112186
the chicken teriyaki,0.0007112186
the broccoli beef,0.0007112186
the bad reviews,0.0007112186
the almond chicken,0.0007112186
you then,0.0007096104
you get what,0.0007096104
you first,0.0007096104
with the shrimp,0.0007096104
with the exception of,0.0007096104
while i was there,0.0007096104
when i asked,0.0007096104
when i arrived,0.0007096104
what i wanted,0.0007096104
we were starving,0.0007096104
we want to,0.0007096104
we might,0.0007096104
was like they,0.0007096104
took it home,0.0007096104
to the side,0.0007096104
to the brim,0.0007096104
to help,0.0007096104
to having,0.0007096104
to do the,0.0007096104
to do is,0.0007096104
through the door,0.0007096104
this was the first,0.0007096104
think i may,0.0007096104
then you,0.0007096104
the whole,0.0007096104
the way,0.0007096104
the same thing,0.0007096104
the right amount,0.0007096104
the other half,0.0007096104
the one star,0.0007096104
the next day and,0.0007096104
the next,0.0007096104
the mill,0.0007096104
the five,0.0007096104
the bill and,0.0007096104
the back and,0.0007096104
the all you,0.0007096104
that the staff,0.0007096104
that the rice,0.0007096104
that the prices,0.0007096104
that all the,0.0007096104
th and,0.0007096104
some of the other,0.0007096104
she was a,0.0007096104
she had the,0.0007096104
see what the,0.0007096104
said that the,0.0007096104
said she,0.0007096104
probably the worst,0.0007096104
over the course,0.0007096104
one of the best meals,0.0007096104
on what i,0.0007096104
on the walls,0.0007096104
on the east side,0.0007096104
on the east,0.0007096104
off the bill,0.0007096104
of time to,0.0007096104
of the soup,0.0007096104
of the egg,0.0007096104
of the broth,0.0007096104
myself for,0.0007096104
much you,0.0007096104
much as,0.0007096104
most of the,0.0007096104
make the drive,0.0007096104
make it spicy,0.0007096104
made the mistake,0.0007096104
little on the bland side,0.0007096104
like the other,0.0007096104
like the chicken,0.0007096104
like i am,0.0007096104
like all the,0.0007096104
like a good,0.0007096104
it was huge,0.0007096104
it myself,0.0007096104
is the owner,0.0007096104
is the mongolian,0.0007096104
is the best i,0.0007096104
in the restaurant and,0.0007096104
in the heart of,0.0007096104
in the fried rice,0.0007096104
i would return,0.0007096104
i would call,0.0007096104
i will tell,0.0007096104
i will get,0.0007096104
i was thinking,0.0007096104
i really appreciate,0.0007096104
i only ate,0.0007096104
i had the,0.0007096104
i found them,0.0007096104
i do,0.0007096104
i could have,0.0007096104
i am giving,0.0007096104
however it was,0.0007096104
have the same,0.0007096104
got the food,0.0007096104
got it home,0.0007096104
go when i,0.0007096104
for the money,0.0007096104
for the main course,0.0007096104
for the egg,0.0007096104
far the worst,0.0007096104
far the best,0.0007096104
exactly the same,0.0007096104
every time i come,0.0007096104
each time i have,0.0007096104
do the same,0.0007096104
but the pork,0.0007096104
but the orange chicken,0.0007096104
but the food and,0.0007096104
but the food,0.0007096104
but i think the,0.0007096104
but i decided,0.0007096104
bottom of,0.0007096104
before we,0.0007096104
before us,0.0007096104
at the top of,0.0007096104
at the front desk,0.0007096104
as the other,0.0007096104
as much,0.0007096104
as is the,0.0007096104
any of the other,0.0007096104
and we,0.0007096104
and they also,0.0007096104
and their egg,0.0007096104
and the sushi,0.0007096104
and the soup was,0.0007096104
and the lunch,0.0007096104
and the inside,0.0007096104
and the green,0.0007096104
and the chow,0.0007096104
and the ambiance,0.0007096104
and some of the,0.0007096104
and most of the,0.0007096104
and last time,0.0007096104
and if i,0.0007096104
and i asked,0.0007096104
and i am not,0.0007096104
and he is,0.0007096104
and having a,0.0007096104
and an appetizer,0.0007096104
and a half,0.0007096104
also had to,0.0007096104
alone and,0.0007096104
almost a,0.0007096104
all the hype,0.0007096104
all the chinese,0.0007096104
after all the,0.0007096104
a few weeks,0.0007096104
a bill,0.0007096104
not sure how,0.0007088681
we ordered three,0.0007078237
was impressed with,0.0007078237
to spot for,0.0007078237
to check this place out,0.0007078237
to check this place,0.0007078237
to chat with,0.0007078237
this stuff is,0.0007078237
this restaurant again,0.0007078237
this place looks,0.0007078237
this place is great for,0.0007078237
this place and will,0.0007078237
their orange chicken is,0.0007078237
the service wasn't,0.0007078237
the food's,0.0007078237
so bad that,0.0007078237
over priced for,0.0007078237
other dishes are,0.0007078237
only place i,0.0007078237
of vegetables in,0.0007078237
not care,0.0007078237
my group,0.0007078237
my favorite place for,0.0007078237
my date,0.0007078237
little pricey for,0.0007078237
it's cheap and,0.0007078237
it stars because,0.0007078237
it reminds,0.0007078237
is small but,0.0007078237
is legit,0.0007078237
is fabulous,0.0007078237
is alright,0.0007078237
in chili,0.0007078237
in business for,0.0007078237
i generally,0.0007078237
has lots of,0.0007078237
good thing about,0.0007078237
good food at,0.0007078237
good customer,0.0007078237
good chinese take,0.0007078237
for chinese take out,0.0007078237
definitely worth a,0.0007078237
as spicy as i,0.0007078237
are supposed to,0.0007078237
a unique,0.0007078237
a matter,0.0007078237
a massive,0.0007078237
would definitely come,0.0007062740
will never go,0.0007062740
will definitely come,0.0007062740
i've been going,0.0007062740
i'll definitely be,0.0007062740
the worst,0.0007052079
the rest,0.0007052079
the orange,0.0007052079
i decided,0.0007052079
you spend,0.0007013662
you choose,0.0007013662
with steamed,0.0007013662
with ginger and,0.0007013662
were ready to,0.0007013662
were fresh and,0.0007013662
we waited for,0.0007013662
we stayed,0.0007013662
we started with the,0.0007013662
we ordered a,0.0007013662
we noticed,0.0007013662
we needed,0.0007013662
we ended,0.0007013662
we decided to try this,0.0007013662
we decided to give it,0.0007013662
was told that,0.0007013662
was tender and,0.0007013662
was tender,0.0007013662
was tasty and,0.0007013662
was tasty,0.0007013662
was surprised to see,0.0007013662
was supposed to,0.0007013662
was skeptical,0.0007013662
was pleasantly,0.0007013662
was piping,0.0007013662
was perfect,0.0007013662
was outstanding,0.0007013662
was nice and,0.0007013662
was kind,0.0007013662
was hoping,0.0007013662
was great and,0.0007013662
was excited to,0.0007013662
was dry and,0.0007013662
was dry,0.0007013662
was disappointed,0.0007013662
was craving,0.0007013662
was cooked to perfection,0.0007013662
was clean and,0.0007013662
was bland and,0.0007013662
was bland,0.0007013662
was average,0.0007013662
very fresh and,0.0007013662
to visit,0.0007013662
to pay,0.0007013662
to panda,0.0007013662
to order take out,0.0007013662
to kick it,0.0007013662
to impress,0.0007013662
to hear,0.0007013662
to flag,0.0007013662
to death,0.0007013662
to deal with,0.0007013662
to check it,0.0007013662
to bring us,0.0007013662
this place based on,0.0007013662
their hot and,0.0007013662
the world,0.0007013662
the walnut,0.0007013662
the waiter was,0.0007013662
the wait,0.0007013662
the vegetables were,0.0007013662
the texture,0.0007013662
the taste was,0.0007013662
the taste of the,0.0007013662
the table next,0.0007013662
the sushi was,0.0007013662
the street from my,0.0007013662
the staff was friendly,0.0007013662
the sizzling,0.0007013662
the singapore,0.0007013662
the service was friendly,0.0007013662
the service was excellent,0.0007013662
the service is very,0.0007013662
the service is fast,0.0007013662
the servers are,0.0007013662
the server was,0.0007013662
the rice was,0.0007013662
the restaurant was,0.0007013662
the regular,0.0007013662
the reason,0.0007013662
the quality of food,0.0007013662
the price of,0.0007013662
the pork was,0.0007013662
the place to go,0.0007013662
the phone was,0.0007013662
the person,0.0007013662
the peking,0.0007013662
the parking,0.0007013662
the mood for some,0.0007013662
the mood for chinese,0.0007013662
the mood,0.0007013662
the moo,0.0007013662
the middle of the,0.0007013662
the luxor,0.0007013662
the lunch specials are,0.0007013662
the lobster,0.0007013662
the interior is,0.0007013662
the highlight,0.0007013662
the guy,0.0007013662
the green,0.0007013662
the future,0.0007013662
the freshest,0.0007013662
the food was very,0.0007013662
the food was really,0.0007013662
the food was pretty,0.0007013662
the food was just,0.0007013662
the food is excellent,0.0007013662
the food is delicious,0.0007013662
the food comes,0.0007013662
the food and the,0.0007013662
the flavors were,0.0007013662
the flavor of the,0.0007013662
the flavor of,0.0007013662
the entrance,0.0007013662
the egg roll was,0.0007013662
the east,0.0007013662
the driver,0.0007013662
the difference,0.0007013662
the customer,0.0007013662
the counter was,0.0007013662
the consistency of,0.0007013662
the chicken and,0.0007013662
the broccoli,0.0007013662
the big,0.0007013662
the atmosphere was,0.0007013662
the ambiance is,0.0007013662
the ambiance,0.0007013662
of soup,0.0007013662
of fried,0.0007013662
not worth the,0.0007013662
my surprise,0.0007013662
my son and i,0.0007013662
look forward to,0.0007013662
is quick,0.0007013662
is hard to,0.0007013662
is friendly,0.0007013662
in ny,0.0007013662
i watched,0.0007013662
i visited,0.0007013662
i understand,0.0007013662
i told,0.0007013662
i stumbled upon this place,0.0007013662
i stumbled,0.0007013662
i stopped in,0.0007013662
i stopped by,0.0007013662
i started,0.0007013662
i paid,0.0007013662
i ordered the orange,0.0007013662
i needed,0.0007013662
i moved,0.0007013662
i love it,0.0007013662
i lived in,0.0007013662
i live in,0.0007013662
i left,0.0007013662
i hope they,0.0007013662
i hate when,0.0007013662
i gave this,0.0007013662
i gave it,0.0007013662
i figured,0.0007013662
i eat here,0.0007013662
i decided to give this,0.0007013662
i decided to give,0.0007013662
i decided on,0.0007013662
i crave,0.0007013662
i called,0.0007013662
i ate at,0.0007013662
for years and,0.0007013662
for groups,0.0007013662
co workers and i,0.0007013662
and veggies,0.0007013662
and sweet and sour,0.0007013662
and ordered,0.0007013662
and hot and,0.0007013662
and green,0.0007013662
and fast,0.0007013662
and decided,0.0007013662
and cooked to perfection,0.0007013662
and broccoli and,0.0007013662
and authentic,0.0007013662
an hour and a,0.0007013662
a total of,0.0007013662
a slightly,0.0007013662
a sit down restaurant,0.0007013662
a rip off,0.0007013662
a review,0.0007013662
a quick,0.0007013662
a pot of,0.0007013662
a plate of,0.0007013662
a pinch,0.0007013662
a party of,0.0007013662
a panda,0.0007013662
a movie,0.0007013662
a monday,0.0007013662
a million,0.0007013662
a mile away,0.0007013662
a mile,0.0007013662
a lunch,0.0007013662
a hard time finding,0.0007013662
a fan of the,0.0007013662
a family,0.0007013662
a craving for,0.0007013662
a coupon for,0.0007013662
a choice,0.0007013662
a bottle of,0.0007013662
the great wall,0.0007011985
the green beans,0.0007000659
too small,0.0006996237
their garlic,0.0006996237
our area,0.0006996237
or pork,0.0006996237
only minutes,0.0006996237
not familiar,0.0006996237
new dishes,0.0006996237
more minutes,0.0006996237
like minutes,0.0006996237
like family,0.0006996237
last night with,0.0006996237
just feel,0.0006996237
have lots,0.0006996237
have finally,0.0006996237
from yelp,0.0006996237
can recommend,0.0006996237
are yummy,0.0006996237
are perfect,0.0006996237
always eat,0.0006996237
also tasted,0.0006996237
also asked,0.0006996237
a shrimp dish,0.0006985922
your way,0.0006955415
you're looking for some,0.0006955415
you're at,0.0006955415
you'd be,0.0006955415
you would like,0.0006955415
you won't regret it,0.0006955415
you won't be,0.0006955415
you will be,0.0006955415
you up,0.0006955415
you need something,0.0006955415
you just have to,0.0006955415
you don't know,0.0006955415
you could,0.0006955415
you can't go,0.0006955415
you can ask,0.0006955415
you ask them,0.0006955415
you are at,0.0006955415
would never recommend,0.0006955415
would never go,0.0006955415
would have given this place,0.0006955415
would have expected,0.0006955415
would have been,0.0006955415
would go,0.0006955415
would call,0.0006955415
